date,symbol,open_price,close_price,volume,sector
2024-03-19,TSLA,986.0,982.22,296459,Automotive
2024-03-19,TSLA,574.99,552.63,303096,Automotive
2024-03-26,AAPL,958.06,962.28,825613,Technology
2024-03-01,AMZN,668.56,689.39,67165,Consumer
2024-03-13,AMZN,768.98,799.33,406426,Consumer
2024-03-30,AAPL,167.54,169.84,381959,Technology
2024-03-19,TSLA,238.09,236.9,389984,Automotive
2024-03-05,AMZN,877.75,870.56,908340,Consumer
2024-03-17,AMZN,637.77,659.64,706188,Consumer
2024-03-14,AMZN,550.07,525.06,144693,Consumer
2024-03-02,GOOGL,155.91,149.96,322709,Technology
2024-03-31,MSFT,721.26,731.26,987327,Technology
2024-03-05,GOOGL,248.08,256.87,464303,Technology
2024-03-22,GOOGL,620.48,592.27,362264,Technology
2024-03-05,AAPL,587.05,561.23,938656,Technology
2024-03-16,AMZN,706.15,709.29,558772,Consumer
2024-03-24,AMZN,234.3,231.41,792062,Consumer
2024-03-25,AMZN,318.57,309.12,679120,Consumer
2024-03-19,GOOGL,965.87,928.91,791973,Technology
2024-03-01,GOOGL,456.97,445.06,338237,Technology
2024-03-23,AAPL,855.16,818.76,858730,Technology
2024-03-25,TSLA,927.24,902.18,946053,Automotive
2024-03-17,GOOGL,935.89,918.53,218221,Technology
2024-03-07,TSLA,229.77,237.14,861778,Automotive
2024-03-20,AAPL,550.71,576.83,57304,Technology
2024-03-10,TSLA,252.62,249.61,146584,Automotive
2024-03-08,MSFT,371.02,370.76,67340,Technology
2024-03-10,AAPL,837.07,861.82,430016,Technology
2024-03-12,TSLA,634.44,660.73,115682,Automotive
2024-03-01,TSLA,721.39,696.2,26755,Automotive
2024-03-29,MSFT,703.63,702.89,671153,Technology
2024-03-26,MSFT,637.27,644.36,616519,Technology
2024-03-04,TSLA,631.15,642.01,329399,Automotive
2024-03-18,AMZN,594.75,571.75,120754,Consumer
2024-03-25,AAPL,798.07,777.08,851083,Technology
2024-03-12,AMZN,506.79,513.56,923878,Consumer
2024-03-06,GOOGL,567.5,564.38,9454,Technology
2024-03-14,AAPL,323.35,326.62,757211,Technology
2024-03-28,AMZN,365.99,349.69,942529,Consumer
2024-03-31,AAPL,247.45,258.66,549410,Technology
2024-03-25,MSFT,149.9,155.29,175987,Technology
2024-03-12,TSLA,822.8,840.41,688554,Automotive
2024-03-27,AAPL,975.3,940.42,294418,Technology
2024-03-29,TSLA,471.75,490.41,481728,Automotive
2024-03-07,AMZN,730.65,747.85,334507,Consumer
2024-03-13,GOOGL,801.94,808.73,163959,Technology
2024-03-17,TSLA,136.3,140.88,344716,Automotive
2024-03-04,TSLA,324.23,340.25,571065,Automotive
2024-03-08,AAPL,386.99,376.12,940277,Technology
2024-03-14,GOOGL,978.27,1001.0,459089,Technology
2024-03-07,AMZN,226.58,232.14,250556,Consumer
2024-03-01,AAPL,415.43,427.35,756408,Technology
2024-03-22,AMZN,166.34,172.09,310234,Consumer
2024-03-27,MSFT,806.39,804.05,939347,Technology
2024-03-07,AAPL,178.32,179.33,579870,Technology
2024-03-22,AMZN,644.48,618.01,464173,Consumer
2024-03-12,TSLA,820.78,798.11,638894,Automotive
2024-03-26,MSFT,627.01,624.74,124502,Technology
2024-03-12,AMZN,148.66,153.93,145037,Consumer
2024-03-25,TSLA,279.47,275.92,15760,Automotive
2024-03-08,MSFT,953.62,949.42,546561,Technology
2024-04-14,MSFT,246.39,242.82,703729,Technology
2024-04-30,TSLA,671.48,673.77,257702,Automotive
2024-04-11,TSLA,775.79,796.63,357699,Automotive
2024-04-17,AAPL,883.47,865.66,670987,Technology
2024-04-26,MSFT,890.85,920.4,323451,Technology
2024-04-18,GOOGL,249.68,249.32,225130,Technology
2024-04-20,MSFT,892.78,926.64,388477,Technology
2024-04-28,MSFT,650.51,682.2,686743,Technology
2024-04-01,MSFT,554.87,541.06,953273,Technology
2024-04-08,AMZN,976.45,1000.81,971733,Consumer
2024-04-11,GOOGL,834.93,831.62,321015,Technology
2024-04-12,AMZN,708.06,708.85,833291,Consumer
2024-04-09,TSLA,401.67,414.46,788625,Automotive
2024-04-16,AAPL,473.38,465.37,489557,Technology
2024-04-12,AMZN,584.4,598.11,839722,Consumer
2024-04-04,MSFT,441.19,428.47,343722,Technology
2024-04-30,AAPL,803.11,815.3,791870,Technology
2024-04-24,TSLA,968.93,946.65,848458,Automotive
2024-04-16,AMZN,202.68,193.87,516633,Consumer
2024-04-18,MSFT,643.34,612.84,241044,Technology
2024-04-26,AMZN,972.15,969.23,429184,Consumer
2024-04-13,MSFT,388.95,373.57,169637,Technology
2024-04-28,AAPL,383.07,376.3,811075,Technology
2024-04-28,AAPL,354.56,347.42,616448,Technology
2024-04-06,TSLA,999.01,997.98,156813,Automotive
2024-04-17,AAPL,378.04,375.8,608727,Technology
2024-04-16,GOOGL,449.78,443.98,996497,Technology
2024-04-14,MSFT,154.5,151.04,129093,Technology
2024-04-28,TSLA,973.98,930.21,350709,Automotive
2024-04-11,MSFT,360.5,346.8,522546,Technology
2024-04-02,TSLA,274.51,282.09,369154,Automotive
2024-04-26,GOOGL,642.16,658.87,688351,Technology
2024-04-12,MSFT,816.7,824.17,370038,Technology
2024-04-15,GOOGL,999.98,965.48,311160,Technology
2024-04-27,GOOGL,848.21,871.2,849343,Technology
2024-04-03,MSFT,175.49,169.53,472145,Technology
2024-04-04,TSLA,458.4,472.86,497395,Automotive
2024-04-15,GOOGL,863.8,879.18,460457,Technology
2024-04-05,MSFT,797.47,813.74,225993,Technology
2024-04-12,GOOGL,812.86,791.46,519019,Technology
2024-04-13,TSLA,675.81,654.32,136300,Automotive
2024-04-28,GOOGL,671.55,674.96,132250,Technology
2024-04-14,MSFT,760.78,788.23,419084,Technology
2024-04-21,AMZN,553.83,568.47,294308,Consumer
2024-04-12,TSLA,953.38,916.19,20857,Automotive
2024-04-21,GOOGL,361.41,353.73,749831,Technology
2024-04-11,AAPL,456.35,470.79,783032,Technology
2024-04-27,MSFT,372.87,388.12,223096,Technology
2024-04-09,AMZN,923.0,941.06,738954,Consumer
2024-04-11,MSFT,331.59,342.25,759705,Technology
2024-04-07,TSLA,510.41,487.97,669706,Automotive
2024-04-10,MSFT,340.59,337.08,392172,Technology
2024-04-17,AAPL,184.15,181.93,580549,Technology
2024-04-25,MSFT,909.38,915.16,35500,Technology
2024-04-20,AAPL,173.83,167.82,747247,Technology
2024-04-06,TSLA,914.69,958.43,600743,Automotive
2024-04-14,AMZN,194.09,192.46,91025,Consumer
2024-04-23,AMZN,308.67,305.74,194411,Consumer
2024-04-25,MSFT,857.79,868.03,908565,Technology
2024-04-29,GOOGL,367.94,386.31,472578,Technology
2024-04-16,GOOGL,619.68,605.35,435346,Technology
2024-04-03,AAPL,816.11,807.76,451513,Technology
2024-04-13,AMZN,809.47,841.38,800281,Consumer
2024-04-16,GOOGL,486.31,466.43,100807,Technology
2024-04-16,AMZN,416.07,404.13,785616,Consumer
2024-04-17,GOOGL,927.9,938.67,464873,Technology
2024-04-01,TSLA,163.91,170.28,13653,Automotive
2024-04-16,AAPL,953.81,944.08,301404,Technology
2024-04-01,MSFT,175.24,167.86,966659,Technology
2024-04-29,AMZN,344.78,329.74,747925,Consumer
2024-04-12,TSLA,706.71,679.53,777764,Automotive
2024-04-17,GOOGL,141.38,139.46,965927,Technology
2024-04-13,GOOGL,261.06,273.08,38081,Technology
2024-04-24,GOOGL,823.9,863.56,421400,Technology
2024-04-07,AMZN,344.76,330.1,213559,Consumer
2024-04-09,MSFT,952.8,958.86,591462,Technology
2024-04-22,GOOGL,853.03,879.51,517137,Technology
2024-04-30,AAPL,839.5,853.77,765711,Technology
2024-04-24,MSFT,253.09,249.94,768541,Technology
2024-04-25,AAPL,592.34,615.92,98627,Technology
2024-04-22,AAPL,144.67,145.71,881651,Technology
2024-04-27,MSFT,870.96,872.67,962713,Technology
2024-04-12,AAPL,254.98,252.51,649276,Technology
2024-04-09,MSFT,721.46,688.94,499302,Technology
2024-04-11,AAPL,526.69,507.32,182614,Technology
2024-04-28,MSFT,296.39,290.53,546928,Technology
2024-04-20,AMZN,694.48,707.03,757320,Consumer
2024-05-19,AAPL,122.51,119.75,235053,Technology
2024-05-22,GOOGL,879.84,869.29,476435,Technology
2024-05-05,AMZN,636.77,629.43,625834,Consumer
2024-05-11,GOOGL,585.44,601.75,557116,Technology
2024-05-17,TSLA,307.1,298.51,75441,Automotive
2024-05-22,MSFT,481.22,479.63,765491,Technology
2024-05-07,AAPL,706.03,740.21,104198,Technology
2024-05-19,AAPL,972.1,1013.55,890921,Technology
2024-05-24,AMZN,691.64,696.15,332737,Consumer
2024-05-14,AMZN,604.82,581.35,991957,Consumer
2024-05-19,MSFT,350.74,335.64,811891,Technology
2024-05-18,AMZN,698.44,690.0,785475,Consumer
2024-05-07,GOOGL,653.96,640.94,575553,Technology
2024-05-22,AMZN,632.7,643.01,89025,Consumer
2024-05-15,MSFT,790.21,763.96,637745,Technology
2024-05-29,TSLA,804.37,792.08,450186,Automotive
2024-05-31,AMZN,681.31,680.68,832450,Consumer
2024-05-02,GOOGL,379.68,361.22,428809,Technology
2024-05-02,TSLA,557.42,578.56,906997,Automotive
2024-05-11,AAPL,348.62,358.73,436098,Technology
2024-05-30,GOOGL,545.8,520.53,527690,Technology
2024-05-08,AAPL,909.02,905.86,302603,Technology
2024-05-24,TSLA,369.24,386.3,724846,Automotive
2024-05-27,AMZN,347.03,349.32,720112,Consumer
2024-05-06,MSFT,772.73,747.67,139579,Technology
2024-05-17,AMZN,970.65,950.77,913677,Consumer
2024-05-18,AMZN,918.45,900.28,429129,Consumer
2024-05-12,AAPL,541.24,563.41,78060,Technology
2024-05-19,TSLA,537.97,546.96,48623,Automotive
2024-05-06,GOOGL,168.74,170.99,557379,Technology
2024-05-30,AAPL,653.51,653.97,486188,Technology
2024-05-28,GOOGL,389.37,388.42,159189,Technology
2024-05-10,MSFT,116.41,114.19,998373,Technology
2024-05-24,GOOGL,749.06,714.88,382995,Technology
2024-05-16,TSLA,232.61,231.16,993386,Automotive
2024-05-31,AAPL,386.82,371.31,750421,Technology
2024-05-15,TSLA,317.74,306.42,451089,Automotive
2024-05-25,AAPL,672.1,704.43,266971,Technology
2024-05-29,MSFT,931.88,933.68,841064,Technology
2024-05-02,GOOGL,590.93,580.36,84958,Technology
2024-05-09,AAPL,754.13,785.17,645718,Technology
2024-05-18,GOOGL,964.47,918.75,196085,Technology
2024-05-14,TSLA,357.02,371.89,516060,Automotive
2024-05-05,GOOGL,784.6,785.78,112341,Technology
2024-05-12,AMZN,220.54,215.35,384545,Consumer
2024-05-20,AMZN,435.88,457.1,585929,Consumer
2024-05-22,AMZN,885.54,906.42,66306,Consumer
2024-05-23,AMZN,572.93,562.26,182594,Consumer
2024-05-30,AMZN,906.18,896.62,362899,Consumer
2024-05-07,TSLA,303.1,295.0,106065,Automotive
2024-05-14,AAPL,397.62,406.81,680776,Technology
2024-05-04,AMZN,563.75,540.45,702765,Consumer
2024-05-17,AAPL,572.96,574.57,380358,Technology
2024-05-08,AMZN,841.02,819.79,363974,Consumer
2024-05-21,AMZN,971.01,976.57,141606,Consumer
2024-05-15,AMZN,305.32,306.94,394663,Consumer
2024-05-06,AAPL,180.66,181.64,626920,Technology
2024-05-12,GOOGL,374.19,390.98,349354,Technology
2024-05-08,TSLA,441.9,457.91,462607,Automotive
2024-05-26,TSLA,803.78,789.79,294916,Automotive
2024-05-02,AMZN,225.26,220.82,265955,Consumer
2024-05-13,AMZN,195.35,187.51,233785,Consumer
2024-05-26,TSLA,772.17,776.65,722068,Automotive
2024-05-22,AAPL,848.19,867.71,366249,Technology
2024-05-31,AMZN,716.23,710.19,881690,Consumer
2024-05-23,MSFT,797.6,823.39,385682,Technology
2024-05-17,MSFT,413.72,426.82,461398,Technology
2024-05-30,MSFT,637.17,616.04,739253,Technology
2024-05-25,MSFT,592.58,570.69,894829,Technology
2024-05-13,MSFT,243.08,253.6,288330,Technology
2024-05-07,GOOGL,444.45,458.38,917976,Technology
2024-05-27,AAPL,955.89,908.24,690233,Technology
2024-05-01,AAPL,622.69,623.03,669169,Technology
2024-05-24,AMZN,377.48,368.61,126738,Consumer
2024-05-22,TSLA,773.27,753.93,485487,Automotive
2024-05-16,MSFT,501.41,483.79,644937,Technology
2024-05-16,AMZN,590.07,589.17,958011,Consumer
2024-05-11,MSFT,153.6,148.19,739927,Technology
2024-05-18,MSFT,501.97,490.18,262662,Technology
2024-05-25,GOOGL,468.35,470.88,971534,Technology
2024-05-06,MSFT,979.35,976.76,122119,Technology
2024-05-07,MSFT,607.82,586.62,731302,Technology
2024-05-18,AMZN,973.63,982.37,581493,Consumer
2024-05-12,AAPL,856.72,884.0,439967,Technology
2024-05-26,AAPL,551.89,573.99,840333,Technology
2024-05-14,AMZN,255.59,267.97,223182,Consumer
2024-05-21,AMZN,281.73,290.82,156061,Consumer
2024-05-31,MSFT,741.47,756.99,289755,Technology
2024-05-31,AMZN,905.93,937.78,482294,Consumer
2024-05-30,GOOGL,408.4,428.3,937215,Technology
2024-06-23,TSLA,278.95,283.13,572412,Automotive
2024-06-01,AMZN,298.4,301.06,849749,Consumer
2024-06-09,AMZN,340.97,331.12,989712,Consumer
2024-06-21,AAPL,712.26,684.81,928767,Technology
2024-06-11,GOOGL,152.13,157.88,993948,Technology
2024-06-20,AAPL,323.79,313.76,471405,Technology
2024-06-04,AMZN,912.2,881.61,3260,Consumer
2024-06-17,GOOGL,340.13,349.9,114346,Technology
2024-06-03,AMZN,884.95,916.68,234238,Consumer
2024-06-21,TSLA,908.03,906.96,287193,Automotive
2024-06-20,AMZN,539.72,553.65,725156,Consumer
2024-06-16,TSLA,628.41,598.29,802909,Automotive
2024-06-27,MSFT,470.48,470.27,695769,Technology
2024-06-01,AAPL,302.23,312.55,119972,Technology
2024-06-16,GOOGL,982.7,957.03,402574,Technology
2024-06-29,GOOGL,468.98,476.24,162859,Technology
2024-06-11,AMZN,674.11,671.38,700233,Consumer
2024-06-16,TSLA,888.81,876.89,527169,Automotive
2024-06-25,AMZN,204.51,199.09,564658,Consumer
2024-06-23,AMZN,756.65,742.47,328704,Consumer
2024-06-20,AMZN,629.98,631.49,415991,Consumer
2024-06-13,AMZN,779.0,799.24,471711,Consumer
2024-06-17,TSLA,166.77,166.13,40434,Automotive
2024-06-25,AAPL,431.86,422.66,676981,Technology
2024-06-17,TSLA,570.47,551.0,391963,Automotive
2024-06-01,GOOGL,703.1,726.23,775661,Technology
2024-06-28,GOOGL,447.55,428.82,236445,Technology
2024-06-08,GOOGL,697.93,669.01,379120,Technology
2024-06-28,AAPL,794.35,813.03,349671,Technology
2024-06-17,AMZN,347.1,363.76,994949,Consumer
2024-06-26,MSFT,425.94,445.08,34958,Technology
2024-06-07,MSFT,458.34,468.28,502916,Technology
2024-06-12,TSLA,469.72,465.47,603826,Automotive
2024-06-08,MSFT,652.99,626.44,673124,Technology
2024-06-29,AAPL,548.23,555.2,304742,Technology
2024-06-27,MSFT,645.99,633.88,754258,Technology
2024-06-02,AMZN,548.88,538.37,25302,Consumer
2024-06-29,TSLA,376.91,391.94,915462,Automotive
2024-06-30,AMZN,920.91,906.39,372496,Consumer
2024-06-10,AMZN,292.59,302.19,285303,Consumer
2024-06-27,AMZN,397.26,396.16,715281,Consumer
2024-06-01,GOOGL,940.53,896.92,877822,Technology
2024-06-15,TSLA,196.57,206.06,299384,Automotive
2024-06-06,GOOGL,865.95,863.18,203177,Technology
2024-06-12,TSLA,912.6,885.42,563728,Automotive
2024-06-22,AAPL,712.27,727.72,513573,Technology
2024-06-21,AAPL,987.52,984.76,302036,Technology
2024-06-10,MSFT,313.21,324.99,693282,Technology
2024-06-17,AMZN,807.22,792.59,437548,Consumer
2024-06-06,GOOGL,825.2,859.42,590704,Technology
2024-06-07,AAPL,269.35,276.4,760489,Technology
2024-06-27,MSFT,442.6,444.09,377710,Technology
2024-06-11,AMZN,188.75,197.83,493296,Consumer
2024-06-19,AAPL,787.9,781.0,884472,Technology
2024-06-09,AMZN,150.5,143.12,180708,Consumer
2024-06-24,MSFT,487.55,503.32,683661,Technology
2024-06-12,TSLA,555.95,579.32,726309,Automotive
2024-06-11,AMZN,589.28,606.41,377993,Consumer
2024-06-05,GOOGL,691.84,681.81,679428,Technology
2024-06-28,GOOGL,596.72,586.63,448080,Technology
2024-06-06,AMZN,104.01,101.04,292865,Consumer
2024-06-10,AAPL,619.61,638.17,563968,Technology
2024-06-30,MSFT,251.39,250.32,779586,Technology
2024-06-07,GOOGL,966.49,994.1,964398,Technology
2024-06-30,GOOGL,996.12,1036.9,925998,Technology
2024-06-09,MSFT,835.4,876.18,443828,Technology
2024-06-16,GOOGL,545.4,524.28,524850,Technology
2024-06-09,AAPL,551.84,574.02,189056,Technology
2024-06-26,TSLA,318.33,314.14,518326,Automotive
2024-06-12,GOOGL,759.22,762.75,835638,Technology
2024-06-18,AAPL,247.94,247.1,427259,Technology
2024-06-07,GOOGL,127.97,126.75,475167,Technology
2024-06-17,AMZN,828.37,794.57,889432,Consumer
2024-06-27,MSFT,444.71,441.12,674870,Technology
2024-06-08,MSFT,152.73,160.24,556149,Technology
2024-06-02,AAPL,263.87,259.07,849095,Technology
2024-06-05,AMZN,238.23,234.91,449377,Consumer
2024-06-26,AAPL,365.09,371.01,630371,Technology
2024-06-02,TSLA,718.36,749.71,601534,Automotive
2024-06-17,GOOGL,528.64,506.38,947630,Technology
2024-06-22,AAPL,807.9,817.84,548945,Technology
2024-06-27,AAPL,606.42,582.22,300990,Technology
2024-06-27,TSLA,880.47,908.73,541299,Automotive
2024-06-19,AAPL,317.74,317.38,468773,Technology
2024-06-25,AMZN,228.9,237.2,190117,Consumer
2024-06-25,GOOGL,785.07,759.05,802619,Technology
2024-07-20,GOOGL,516.03,504.16,971342,Technology
2024-07-18,AAPL,306.14,291.82,331776,Technology
2024-07-19,AMZN,576.2,603.34,903592,Consumer
2024-07-27,TSLA,648.07,625.57,800550,Automotive
2024-07-08,MSFT,480.71,502.69,822414,Technology
2024-07-13,GOOGL,591.03,610.81,611805,Technology
2024-07-03,TSLA,646.0,634.52,464246,Automotive
2024-07-08,GOOGL,692.97,677.99,697101,Technology
2024-07-28,AAPL,800.58,778.07,844170,Technology
2024-07-02,TSLA,536.14,522.16,462239,Automotive
2024-07-04,AAPL,742.19,722.48,353161,Technology
2024-07-11,TSLA,341.56,353.57,872084,Automotive
2024-07-19,AAPL,351.04,349.31,787931,Technology
2024-07-29,GOOGL,206.61,212.07,636770,Technology
2024-07-10,MSFT,843.97,807.8,174982,Technology
2024-07-29,GOOGL,547.9,552.46,244467,Technology
2024-07-23,AMZN,195.99,193.66,377395,Consumer
2024-07-06,TSLA,299.23,286.16,864874,Automotive
2024-07-29,AMZN,182.51,177.26,671556,Consumer
2024-07-15,GOOGL,988.77,992.75,838302,Technology
2024-07-09,AMZN,553.45,578.1,46471,Consumer
2024-07-20,AAPL,867.51,880.6,807315,Technology
2024-07-17,AMZN,186.91,191.37,852201,Consumer
2024-07-20,TSLA,396.68,381.69,371774,Automotive
2024-07-12,TSLA,381.2,366.09,533060,Automotive
2024-07-22,TSLA,123.63,128.93,870752,Automotive
2024-07-15,GOOGL,609.69,603.64,149766,Technology
2024-07-15,GOOGL,821.13,791.44,263147,Technology
2024-07-23,AAPL,473.41,468.51,393127,Technology
2024-07-05,GOOGL,139.9,140.54,854025,Technology
2024-07-17,MSFT,976.35,975.98,522691,Technology
2024-07-27,TSLA,820.99,835.72,33653,Automotive
2024-07-04,AMZN,565.97,589.38,124481,Consumer
2024-07-04,TSLA,748.57,756.44,884456,Automotive
2024-07-02,TSLA,540.86,544.26,498960,Automotive
2024-07-28,AAPL,637.22,622.28,688436,Technology
2024-07-09,GOOGL,566.81,570.26,695395,Technology
2024-07-04,TSLA,726.55,700.2,646584,Automotive
2024-07-23,GOOGL,466.22,486.5,922068,Technology
2024-07-06,MSFT,611.0,626.72,185019,Technology
2024-07-10,MSFT,958.63,939.64,758997,Technology
2024-07-24,MSFT,474.26,476.59,494699,Technology
2024-07-27,AAPL,925.52,889.63,870032,Technology
2024-07-19,AAPL,602.92,613.34,324139,Technology
2024-07-28,AMZN,438.08,446.09,694939,Consumer
2024-07-16,GOOGL,585.78,600.68,814761,Technology
2024-07-01,TSLA,526.17,544.55,316344,Automotive
2024-07-14,AAPL,930.0,962.28,97955,Technology
2024-07-02,AMZN,514.75,526.73,370283,Consumer
2024-07-24,AAPL,493.38,510.09,358137,Technology
2024-07-03,AMZN,601.29,602.04,109310,Consumer
2024-07-13,TSLA,805.99,835.31,13940,Automotive
2024-07-12,AMZN,970.13,953.79,835908,Consumer
2024-07-26,AMZN,413.47,396.83,758065,Consumer
2024-07-29,TSLA,250.18,244.9,197187,Automotive
2024-07-21,GOOGL,785.33,799.17,514234,Technology
2024-07-02,AAPL,689.13,671.93,390906,Technology
2024-07-28,MSFT,284.9,287.95,198810,Technology
2024-07-29,TSLA,478.78,481.0,182162,Automotive
2024-07-13,GOOGL,152.12,145.83,456589,Technology
2024-07-24,TSLA,804.69,822.45,176073,Automotive
2024-07-07,MSFT,394.57,396.66,9356,Technology
2024-07-20,GOOGL,235.51,245.69,26071,Technology
2024-07-24,AMZN,864.11,883.74,109998,Consumer
2024-07-01,MSFT,210.27,219.57,54097,Technology
2024-07-15,AAPL,787.64,822.91,604656,Technology
2024-07-14,TSLA,378.15,377.79,95641,Automotive
2024-07-18,GOOGL,259.94,246.99,737109,Technology
2024-07-16,AAPL,336.97,335.79,238232,Technology
2024-07-30,TSLA,709.78,718.32,127124,Automotive
2024-07-27,MSFT,379.85,392.87,900924,Technology
2024-07-25,AMZN,796.63,782.36,765201,Consumer
2024-07-19,GOOGL,922.09,913.53,508993,Technology
2024-07-18,AAPL,356.56,352.52,171820,Technology
2024-07-13,GOOGL,709.93,693.54,430399,Technology
2024-07-25,TSLA,457.44,439.25,537361,Automotive
2024-07-25,GOOGL,717.69,727.62,499844,Technology
2024-08-19,AAPL,782.93,756.28,444143,Technology
2024-08-03,AAPL,237.56,229.48,714536,Technology
2024-08-08,AAPL,639.05,638.32,118301,Technology
2024-08-01,AMZN,338.68,348.3,478110,Consumer
2024-08-13,GOOGL,463.4,483.86,598347,Technology
2024-08-27,MSFT,456.21,464.04,315569,Technology
2024-08-21,TSLA,107.04,110.43,314921,Automotive
2024-08-08,GOOGL,893.27,850.82,773343,Technology
2024-08-13,MSFT,492.75,516.61,122263,Technology
2024-08-27,MSFT,660.84,671.64,131679,Technology
2024-08-11,MSFT,556.41,565.7,343027,Technology
2024-08-14,AMZN,319.59,324.58,6814,Consumer
2024-08-14,TSLA,989.1,998.54,997188,Automotive
2024-08-12,TSLA,951.46,905.75,924435,Automotive
2024-08-24,AAPL,620.82,647.45,604766,Technology
2024-08-07,AMZN,456.99,466.82,80688,Consumer
2024-08-08,MSFT,326.26,313.88,202939,Technology
2024-08-30,GOOGL,674.08,691.12,108570,Technology
2024-08-08,MSFT,265.93,254.0,987776,Technology
2024-08-03,TSLA,991.03,971.74,652194,Automotive
2024-08-05,TSLA,515.78,492.79,544623,Automotive
2024-08-18,MSFT,473.94,473.11,496158,Technology
2024-08-15,AAPL,391.94,374.54,376876,Technology
2024-08-14,MSFT,487.62,475.15,433067,Technology
2024-08-24,AMZN,970.54,1000.1,384542,Consumer
2024-08-02,AAPL,811.61,772.16,563636,Technology
2024-08-16,MSFT,295.54,293.91,248582,Technology
2024-08-23,MSFT,189.42,192.94,571913,Technology
2024-08-22,GOOGL,809.78,817.55,291743,Technology
2024-08-08,GOOGL,198.93,206.22,139205,Technology
2024-08-22,AAPL,422.42,434.6,618457,Technology
2024-08-16,TSLA,371.47,376.79,33663,Automotive
2024-08-09,MSFT,442.81,447.12,310222,Technology
2024-08-15,TSLA,748.76,727.42,474489,Automotive
2024-08-09,GOOGL,600.73,605.92,589866,Technology
2024-08-12,AAPL,415.1,417.44,121465,Technology
2024-08-07,MSFT,616.69,635.64,887209,Technology
2024-08-09,AAPL,344.89,350.48,510253,Technology
2024-08-31,MSFT,235.86,225.68,464688,Technology
